domestic,name,production_budget,release_year,worldwide
"$5,719,000",El crimen de padre Amaro,"$1,800,000",2002,"$5,719,000"
"$3,050,934",Songcatcher,"$1,800,000",2001,"$3,050,934"
"$5,904,366",The Florida Project,"$2,000,000",2017,"$11,295,324"
"$5,802,208",All Saints,"$2,000,000",2017,"$5,941,994"
"$5,792,822",Before Sunset,"$2,000,000",2004,"$11,217,346"
"$58,884,188",Vacation,"$31,000,000",2015,"$102,306,500"
"$53,208,180",Arachnophobia,"$31,000,000",1990,"$53,208,180"
"$48,791,187",Isnâ€™t it Romantic,"$31,000,000",2019,"$48,791,187"
"$10,000,000",Hud,"$2,500,000",1963,"$10,000,000"
"$6,852,971",The Spectacular Now,"$2,500,000",2013,"$6,916,951"
"$6,401,336",My Own Private Idaho,"$2,500,000",1991,"$6,401,336"
"$5,274,005",Before Sunrise,"$2,500,000",1995,"$5,690,220"
"$28,165,882",The Prince & Me,"$30,000,000",2004,"$29,356,757"
"$26,692,846",Winnie the Pooh,"$30,000,000",2011,"$50,145,607"
"$26,528,684",Bulworth,"$30,000,000",1998,"$29,203,383"
"$50,800,000",A Bridge Too Far,"$26,000,000",1977,"$50,800,000"
"$49,875,291",Pain & Gain,"$26,000,000",2013,"$81,275,291"
"$46,896,664",Final Destination 2,"$26,000,000",2003,"$90,396,664"
"$21,567,853",He Got Game,"$25,000,000",1998,"$22,411,948"
"$19,490,041",The Eagle,"$25,000,000",2011,"$38,993,548"
"$19,375,982",Shaun the Sheep,"$25,000,000",2015,"$101,925,161"
"$18,877,153",Shark Night 3D,"$25,000,000",2011,"$18,877,153"
"$45,172,250",Zoolander,"$28,000,000",2001,"$60,780,981"
"$44,853,581",Timecop,"$28,000,000",1994,"$102,053,581"
"$43,107,979",No Reservations,"$28,000,000",2007,"$91,943,956"
"$31,177,548",The Debt,"$20,000,000",2011,"$46,604,054"
"$30,113,491",Ghost Ship,"$20,000,000",2002,"$68,349,884"
"$30,101,577",Daybreakers,"$20,000,000",2010,"$51,445,503"
"$30,060,660",The Bank Job,"$20,000,000",2008,"$66,143,005"
"$29,795,299",Wild Things,"$20,000,000",1998,"$55,576,699"
"$161,491,646",The Waterboy,"$23,000,000",1998,"$190,191,646"
"$86,930,411",The Naked Gun 2Â½: The Smell of Fear,"$23,000,000",1991,"$86,930,411"
"$22,245,070",Victoria and Abdul,"$21,000,000",2017,"$68,271,146"
"$21,731,001",The Bachelor,"$21,000,000",1999,"$36,882,378"
"$17,760,244",The Rage: Carrie 2,"$21,000,000",1999,"$17,760,244"
"$43,601,508",Under the Tuscan Sun,"$18,000,000",2003,"$57,490,024"
"$42,469,946",Uncle Drew,"$18,000,000",2018,"$46,527,161"
"$42,340,598",Birdman or (The Unexpected Virtue of Ignorance),"$18,000,000",2014,"$103,215,094"
"$41,382,841",Peggy Sue Got Married,"$18,000,000",1986,"$41,382,841"
"$5,002,310",Bubble Boy,"$13,000,000",2001,"$5,002,310"
"$4,919,896",Birthday Girl,"$13,000,000",2002,"$8,130,727"
"$4,857,374","Paris, je t'aime","$13,000,000",2007,"$5,175,088"
"$3,703,182",Ben is Back,"$13,000,000",2018,"$9,633,359"
"$7,836,393",The Night Listener,"$4,000,000",2006,"$10,770,993"
"$7,555,256",The Jerky Boys,"$4,000,000",1995,"$7,555,256"
"$7,159,147",El orfanato,"$4,000,000",2007,"$79,250,193"
"$7,006,708",Bug,"$4,000,000",2007,"$8,302,995"
"$12,961,389",Lone Star,"$5,000,000",1996,"$12,961,389"
"$12,947,763",April Fool's Day,"$5,000,000",1986,"$12,947,763"
"$12,592,907",Diner,"$5,000,000",1982,"$12,592,907"
"$12,241,072",Before I Fall,"$5,000,000",2017,"$18,945,682"
"$15,032,800",See No Evil,"$8,000,000",2006,"$18,828,036"
"$14,018,296",The Good Girl,"$8,000,000",2002,"$16,585,503"
"$253,444",Trolljegeren,"$3,500,000",2011,"$5,706,638"
"$221,096",Ira and Abby,"$3,500,000",2007,"$221,096"
"$182,695",The Masked Saint,"$3,500,000",2016,"$182,695"
"$107,492",Winter Passing,"$3,500,000",2006,"$113,783"
"$96,793",D.E.B.S.,"$3,500,000",2005,"$96,793"
$0,We Have Your Husband,"$5,000,000",2011,$0
$0,Should've Been Romeo,"$5,000,000",2012,$0
$0,Aztec Warrior,"$5,000,000",2015,$0
$0,Navy SEAL vs. Zombies,"$5,000,000",2015,$0
"$8,110,621",Before Midnight,"$3,000,000",2013,"$23,251,930"
"$7,888,000",Teen Wolf Too,"$3,000,000",1987,"$7,888,000"
"$7,712,114",The Collector,"$3,000,000",2009,"$10,473,836"
"$7,282,851",Phantasm II,"$3,000,000",1988,"$7,282,851"
"$38,019,031",The Terminator,"$6,400,000",1984,"$78,019,031"
"$4,063,859","Good Bye, Lenin!","$6,400,000",2004,"$79,384,539"
"$871,577",Control,"$6,400,000",2007,"$8,902,141"
"$449,865",The Damned United,"$6,400,000",2009,"$4,199,874"
"$5,488,570",Die FÃ¤lscher,"$6,250,000",2008,"$20,199,663"
"$841,056",Higher Ground,"$1,800,000",2011,"$842,693"
"$638,476",POM Wonderful Presents: The Greatest Movie Ever Sold,"$1,800,000",2011,"$783,733"
"$506,793",Travellers and Magicians,"$1,800,000",2005,"$1,322,161"
$673,Ed and his Dead Mother,"$1,800,000",1993,$673
"$5,383,834",Amores Perros,"$2,000,000",2001,"$20,883,834"
"$4,601,043",Thirteen,"$2,000,000",2003,"$9,505,996"
"$4,593,598",Touching the Void,"$2,000,000",2004,"$15,396,525"
"$4,311,834",Inside Job,"$2,000,000",2010,"$7,799,257"
"$4,000,000",Alexander's Ragtime Band,"$2,000,000",1938,"$4,000,000"
"$44,983,704",Frequency,"$31,000,000",2000,"$68,079,671"
"$24,185,781",Hearts in Atlantis,"$31,000,000",2001,"$30,885,781"
"$12,482,741",Extraordinary Measures,"$31,000,000",2010,"$15,826,984"
"$5,205,471",Hunt for the Wilderpeople,"$2,500,000",2016,"$23,845,533"
"$3,317,468",Robot & Frank,"$2,500,000",2012,"$4,934,356"
"$2,013,052",Sur Le Seuil,"$2,500,000",2003,"$2,013,052"
"$1,282,084",Jesus' Son,"$2,500,000",2000,"$1,687,548"
"$1,187,266",Saving Face,"$2,500,000",2005,"$1,269,705"
"$26,214,846",Dumb and Dumberer: When Harry Met Lloyd,"$30,000,000",2003,"$26,214,846"
"$24,004,833",White Boy Rick,"$30,000,000",2018,"$25,947,983"
"$23,998,226",Virtuosity,"$30,000,000",1995,"$23,998,226"
"$23,337,196",One True Thing,"$30,000,000",1998,"$26,708,196"
"$45,506,619","O Brother, Where Art Thou?","$26,000,000",2000,"$75,763,814"
"$45,489,752",In Good Company,"$26,000,000",2004,"$63,489,752"
"$40,168,080",Legion,"$26,000,000",2010,"$67,647,574"
"$37,397,291",Lawless,"$26,000,000",2012,"$54,393,687"
"$18,600,152",CHiPS,"$25,000,000",2017,"$23,190,292"
"$17,791,031",Punch-Drunk Love,"$25,000,000",2002,"$24,591,031"
"$17,718,223",Eurotrip,"$25,000,000",2004,"$20,718,223"
"$17,501,244",Father Figures,"$25,000,000",2017,"$21,038,441"
"$39,360,491",Hocus Pocus,"$28,000,000",1993,"$39,360,491"
"$38,372,662",Pride & Prejudice,"$28,000,000",2005,"$126,549,607"
"$37,053,924",30 Minutes or Less,"$28,000,000",2011,"$40,966,716"
"$33,000,377",Dracula 2000,"$28,000,000",2000,"$33,000,377"
"$32,656,328",Blade Runner,"$28,000,000",1982,"$39,342,912"
"$29,062,561",The Stepfather,"$20,000,000",2009,"$29,227,561"
"$27,277,055",High Fidelity,"$20,000,000",2000,"$47,881,663"
"$26,910,736",Stick It,"$20,000,000",2006,"$30,399,714"
"$26,890,041",One Missed Call,"$20,000,000",2008,"$44,513,466"
"$26,792,700",Eye for an Eye,"$20,000,000",1996,"$26,792,700"
"$85,080,171",Green Book,"$23,000,000",2018,"$322,736,781"
"$65,647,413",Bad Boys,"$23,000,000",1995,"$141,247,413"
"$64,460,211",The Wedding Ringer,"$23,000,000",2015,"$80,171,596"
"$53,302,314",Final Destination,"$23,000,000",2000,"$112,036,870"
"$52,614,445",King Kong,"$23,000,000",1976,"$90,614,445"
"$16,289,867",Swing Vote,"$21,000,000",2008,"$17,589,867"
"$9,451,946",Away We Go,"$21,000,000",2009,"$10,108,016"
"$6,830,957",Moonlight Mile,"$21,000,000",2002,"$6,830,957"
"$970,816",The Beaver,"$21,000,000",2011,"$5,046,038"
"$557,241",Bitter Harvest,"$21,000,000",2017,"$606,162"
"$41,300,105",Gosford Park,"$18,000,000",2001,"$41,300,105"
"$41,059,716",Orange County,"$18,000,000",2002,"$43,308,707"
"$33,404,871",Blue Jasmine,"$18,000,000",2013,"$102,912,961"
"$31,567,134",United 93,"$18,000,000",2006,"$77,635,035"
"$6,525,762",The Rules of Attraction,"$4,000,000",2002,"$11,799,060"
"$6,000,000",Topaz,"$4,000,000",1969,"$6,000,000"
"$4,630,045",Let's Go to Prison,"$4,000,000",2006,"$4,630,045"
"$4,301,000",Four Rooms,"$4,000,000",1995,"$4,301,000"
"$4,046,737",Secretary,"$4,000,000",2002,"$9,413,956"
"$12,232,628",Lone Wolf McQuade,"$5,000,000",1983,"$12,232,628"
"$12,062,558",Sunshine Cleaning,"$5,000,000",2009,"$17,329,337"
"$11,686,940",Fifty Shades of Black,"$5,000,000",2016,"$22,113,075"
"$11,000,000",A Farewell To Arms,"$5,000,000",1957,"$11,017,403"
"$11,000,000",Solomon and Sheba,"$5,000,000",1959,"$11,014,961"
"$12,671,300","Bon Cop, Bad Cop","$8,000,000",2006,"$12,740,705"
"$10,273,187",The Boondock Saints 2: All Saints Day,"$8,000,000",2009,"$10,629,320"
"$10,130,219",Prom,"$8,000,000",2011,"$10,763,183"
"$8,864,699",The Inkwell,"$8,000,000",1994,"$8,864,699"
"$29,233",Time to Choose,"$3,500,000",2016,"$29,233"
"$27,349",Surveillance,"$3,500,000",2009,"$1,396,395"
"$9,871",Taxman,"$3,500,000",1999,"$9,871"
$0,The Kick,"$3,500,000",2011,"$40,622"
$0,The Betrayed,"$3,500,000",2009,$0
$0,A Shine of Rainbows,"$6,000,000",2011,$0
$0,Freaky Deaky,"$6,000,000",2011,$0
$0,The Hit List,"$6,000,000",2011,$0
$0,The Hatching,"$5,000,000",2016,$0
$0,Running Forever,"$5,000,000",2015,$0
"$3,498,695",Mommy,"$4,900,000",2015,"$17,536,004"
"$617,228",Obsluhoval jsem anglickÃ©ho krÃ¡le,"$4,900,000",2008,"$7,174,984"
"$276,901",Soul Kitchen,"$4,900,000",2010,"$23,347,461"
"$7,233,471",Let There Be Light,"$3,000,000",2017,"$7,241,309"
"$7,061,128",Phat Girlz,"$3,000,000",2006,"$7,301,115"
"$6,879,730",Woman Thou Art Loosed,"$3,000,000",2004,"$6,879,730"
"$5,853,194",Real Women Have Curves,"$3,000,000",2002,"$7,777,790"
"$9,205,924",Return of the Living Dead Part II,"$6,200,000",1988,"$9,205,924"
"$1,579,146",Gomorra,"$6,200,000",2009,"$37,339,594"
"$2,108,367",Mallrats,"$6,100,000",1995,"$2,108,367"
"$181,813,770",Grease,"$6,000,000",1978,"$387,510,179"
"$137,963,328",Platoon,"$6,000,000",1986,"$137,978,395"
$0,Deadline,"$1,800,000",2009,$0
$0,Sublime,"$1,800,000",2007,$0
$0,Dysfunctional Friends,"$1,800,000",2012,$0
$0,Independence Daysaster,"$1,800,000",2013,$0
$0,Against the Wild,"$1,800,000",2014,$0
"$3,885,134",Me and You and Everyone We Know,"$2,000,000",2005,"$9,615,464"
"$3,591,417",We Are Your Friends,"$2,000,000",2015,"$10,153,415"
"$3,337,931",Harsh Times,"$2,000,000",2006,"$6,225,304"
"$3,330,230",Ghost Dog: The Way of the Samurai,"$2,000,000",2000,"$10,672,492"
"$6,901,965",Birth of the Dragon,"$31,000,000",2017,"$7,220,490"
"$72,021,008",Get Shorty,"$30,250,000",1995,"$115,021,008"
"$242,212,467",Ghostbusters,"$30,000,000",1984,"$295,212,467"
"$191,796,233",Toy Story,"$30,000,000",1995,"$364,545,516"
"$174,532,921",Crazy Rich Asians,"$30,000,000",2018,"$238,099,711"
"$1,094,998",Brick Lane,"$2,500,000",2008,"$3,838,486"
"$549,632",The Lost Medallion: The Adventures of Billy Stone,"$2,500,000",2013,"$549,632"
"$432,360",My Life Without Me,"$2,500,000",2003,"$12,267,275"
"$349,132",Marilyn Hotchkiss' Ballroom Dancing and Charm School,"$2,500,000",2006,"$497,195"
"$327,716",Super,"$2,500,000",2011,"$593,933"
"$23,209,310",Sanctum,"$30,000,000",2011,"$108,957,098"
"$22,530,295",My Super Ex-Girlfriend,"$30,000,000",2006,"$60,772,856"
"$21,858,070",Ballerina,"$30,000,000",2017,"$96,892,829"
"$21,800,302",Mr. 3000,"$30,000,000",2004,"$21,827,296"
"$21,148,651",The Next Three Days,"$30,000,000",2010,"$67,255,916"
"$36,985,501",Clockstoppers,"$26,000,000",2002,"$38,788,828"
"$33,200,000",Silverado,"$26,000,000",1985,"$33,200,000"
"$28,544,157",Brothers,"$26,000,000",2009,"$45,043,870"
"$26,766,213",The Best of Me,"$26,000,000",2014,"$41,059,418"
"$23,514,247",Agent Cody Banks 2: Destination London,"$26,000,000",2004,"$28,703,083"
"$17,432,844",The Ruins,"$25,000,000",2008,"$22,910,563"
"$16,973,715",The Counselor,"$25,000,000",2013,"$71,009,334"
"$16,655,224",Unaccompanied Minors,"$25,000,000",2006,"$21,970,831"
"$16,468,499",Mary Queen of Scots,"$25,000,000",2018,"$46,784,211"
"$16,118,077","Bright Lights, Big City","$25,000,000",1988,"$16,118,077"
"$31,390,587",Rob Roy,"$28,000,000",1995,"$31,390,587"
"$30,697,999",3 Days to Kill,"$28,000,000",2014,"$38,959,900"
"$28,795,985",Kick-Ass 2,"$28,000,000",2013,"$63,129,909"
"$28,563,179",We Own the Night,"$28,000,000",2007,"$55,307,857"
"$26,017,685",A Walk Among the Tombstones,"$28,000,000",2014,"$62,108,587"
"$26,418,667",Street Kings,"$20,000,000",2008,"$65,457,811"
"$26,004,851",The World's End,"$20,000,000",2013,"$47,508,505"
"$25,728,961",From Dusk Till Dawn,"$20,000,000",1996,"$25,732,986"
"$25,702,053",You Again,"$20,000,000",2010,"$32,838,945"
"$25,584,685",Nancy Drew,"$20,000,000",2007,"$30,703,845"
"$40,962,534",The Ides of March,"$23,000,000",2011,"$77,735,925"
"$39,235,088",Pitch Black,"$23,000,000",2000,"$53,182,088"
"$29,719,483",The Hate U Give,"$23,000,000",2018,"$35,067,665"
"$27,338,033",Someone Like You,"$23,000,000",2001,"$38,684,906"
"$25,568,251",Her,"$23,000,000",2014,"$48,163,815"
"$17,396",Molly,"$21,000,000",1999,"$17,396"
$0,Velvet Buzzsaw,"$21,000,000",2019,$0
"$2,840,417",eXistenZ,"$20,700,000",1999,"$2,840,417"
"$69,701,637",The Best Little Whorehouse in Texas,"$20,500,000",1982,"$69,701,637"
"$20,264,436",Pulse,"$20,500,000",2006,"$30,241,435"
"$30,272,254",Honey,"$18,000,000",2003,"$62,646,763"
"$29,511,112",The Fog,"$18,000,000",2005,"$37,048,526"
"$26,936,265",Spy Hard,"$18,000,000",1996,"$26,936,265"
"$26,839,498",Ricki and the Flash,"$18,000,000",2015,"$41,166,033"
"$3,816,594",The Real Cancun,"$4,000,000",2003,"$3,816,594"
"$3,468,572",Talk Radio,"$4,000,000",1988,"$3,468,572"
"$2,922,988",Waiting for Guffman,"$4,000,000",1997,"$2,922,988"
"$2,793,776",Love Stinks,"$4,000,000",1999,"$2,793,776"
"$37,295,394",Jumping the Broom,"$7,000,000",2011,"$38,158,601"
"$10,751,126",The Beastmaster,"$5,000,000",1982,"$10,751,126"
"$10,572,742",Not Easily Broken,"$5,000,000",2009,"$10,732,909"
"$10,429,707",Momsâ€™ Night Out,"$5,000,000",2014,"$10,537,341"
"$10,166,820",The Belko Experiment,"$5,000,000",2017,"$11,792,942"
"$9,669,521",The Perfect Match,"$5,000,000",2016,"$10,182,050"
"$8,279,017",Shadow of the Vampire,"$8,000,000",2000,"$8,279,017"
"$6,758,416",Me and Earl and the Dying Girl,"$8,000,000",2015,"$9,266,180"
"$6,363,628",It's Kind of a Funny Story,"$8,000,000",2010,"$6,632,950"
"$5,656,388",The Pallbearer,"$8,000,000",1996,"$5,656,388"
"$5,018,450",Woman on Top,"$8,000,000",2000,"$10,192,613"
$0,The Secret,"$3,500,000",2006,$0
$0,2:13,"$3,500,000",2011,$0
$0,"Batman: The Dark Knight Returns, Part 2","$3,500,000",2013,$0
$0,In the Name of the King III,"$3,500,000",2014,$0
"$2,120,439",Videodrome,"$5,952,000",1983,"$2,120,439"
"$22,231,658",Emma,"$5,900,000",1996,"$37,831,658"
"$3,895,664",L\'auberge espagnole,"$5,900,000",2003,"$3,895,664"
"$33,395,426",Planet of the Apes,"$5,800,000",1968,"$33,395,426"
"$6,800,000",The Train,"$5,800,000",1965,"$6,800,000"
"$95,933",The Awakening,"$4,900,000",2012,"$6,924,321"
"$15,198",All Hat,"$4,900,000",2008,"$15,198"
"$24,475,416",Sling Blade,"$4,833,610",1996,"$34,175,000"
"$47,326,473",Hostel,"$4,800,000",2006,"$82,241,110"
"$775,849",Only God Forgives,"$4,800,000",2013,"$4,494,560"
"$5,732,587",Gallipoli,"$3,000,000",1981,"$5,732,587"
"$5,529,144",Water,"$3,000,000",2006,"$11,322,573"
"$4,417,983",Donâ€™t Think Twice,"$3,000,000",2016,"$4,417,983"
"$4,210,454",Swiss Army Man,"$3,000,000",2016,"$5,837,111"
"$4,170,647",East is East,"$3,000,000",2000,"$30,438,635"
"$119,114,517",Fahrenheit 9/11,"$6,000,000",2004,"$221,148,959"
"$102,308,900",Butch Cassidy and the Sundance Kid,"$6,000,000",1969,"$102,310,653"
"$102,272,145",Mary Poppins,"$6,000,000",1964,"$102,272,145"
"$52,302,978",Ordinary People,"$6,000,000",1980,"$52,302,978"
"$46,840,590",Breaking In,"$6,000,000",2018,"$51,411,620"
$0,Beginnerâ€™s Guide to Sex,"$1,800,000",2015,$0
"$7,267,324",Lola rennt,"$1,750,000",1999,"$22,879,194"
"$145,540",May,"$1,750,000",2003,"$634,803"
"$93,051",I Spit on Your Grave,"$1,750,000",2010,"$1,278,471"
"$2,583,301",Captive,"$2,000,000",2015,"$2,791,973"
"$2,512,846",Full Frontal,"$2,000,000",2002,"$3,438,804"
"$2,386,254",Hearts Beat Loud,"$2,000,000",2018,"$2,420,962"
"$2,303,792",The Resurrection of Gavin Stone,"$2,000,000",2017,"$2,303,792"
"$2,283,849",Waltz with Bashir,"$2,000,000",2008,"$13,912,289"
"$170,687,518",Chicago,"$30,000,000",2002,"$306,770,545"
"$163,479,795",Big Daddy,"$30,000,000",1999,"$228,641,283"
"$145,096,820",American Pie 2,"$30,000,000",2001,"$286,500,000"
"$125,014,030",The Vow,"$30,000,000",2012,"$197,618,160"
"$121,248,145",Speed,"$30,000,000",1994,"$283,200,000"
"$174,255",Fuel,"$2,500,000",2008,"$174,255"
"$118,666",Valley of the Hearts Delight,"$2,500,000",2010,"$118,666"
"$115,504",The Other End of the Line,"$2,500,000",2008,"$507,446"
"$100,280",8: The Mormon Proposition,"$2,500,000",2010,"$100,280"
"$80,136",Sleep Dealer,"$2,500,000",2009,"$108,907"
"$20,868,638",Proud Mary,"$30,000,000",2018,"$21,709,539"
"$20,753,571",Shaft,"$30,000,000",2019,"$20,753,571"
"$20,422,207",Little Black Book,"$30,000,000",2004,"$21,758,371"
"$20,040,895",Assault On Precinct 13,"$30,000,000",2005,"$36,040,895"
"$16,521,410",Original Sin,"$26,000,000",2001,"$16,521,410"
"$16,008,272",The Raven,"$26,000,000",2012,"$30,601,801"
"$14,469,428",Welcome to Mooseport,"$26,000,000",2004,"$14,469,428"
"$13,738,574",Highlander: The Final Dimension,"$26,000,000",1995,"$13,738,574"
"$12,279,691",Self/Less,"$26,000,000",2015,"$33,667,319"
"$15,567,860",Half Past Dead,"$25,000,000",2002,"$19,233,280"
"$15,502,112",Legend,"$25,000,000",1986,"$23,506,237"
"$15,382,170",The Adventures of Pinocchio,"$25,000,000",1996,"$36,682,170"
"$15,331,289",The Greatest Game Ever Played,"$25,000,000",2005,"$15,468,266"
"$15,051,977",The Box,"$25,000,000",2009,"$34,356,760"
"$24,307,106",The Spy Next Door,"$28,000,000",2010,"$46,752,858"
"$20,396,829",Brick Mansions,"$28,000,000",2014,"$73,421,224"
"$17,326,650",Just My Luck,"$28,000,000",2006,"$38,159,905"
"$16,779,636",Lost Souls,"$28,000,000",2000,"$31,320,293"
"$25,107,267",Alpha and Omega 3D,"$20,000,000",2010,"$48,958,353"
"$24,622,687",On the Basis of Sex,"$20,000,000",2018,"$38,785,192"
"$23,438,250",Endless Love,"$20,000,000",2014,"$34,718,173"
"$23,364,784",The Covenant,"$20,000,000",2006,"$38,164,784"
"$23,186,769",Monte Carlo,"$20,000,000",2011,"$39,686,769"
"$21,973,182",Joy Ride,"$23,000,000",2001,"$21,973,182"
"$19,192,510",Kari gurashi no Arietti,"$23,000,000",2012,"$151,496,097"
"$18,942,396",Haywire,"$23,000,000",2012,"$36,374,700"
"$18,653,615",Anywhere But Here,"$23,000,000",1999,"$18,653,615"
"$16,123,851",Vanity Fair,"$23,000,000",2004,"$19,123,851"
"$376,057,266",Beauty and the Beast,"$20,000,000",1991,"$608,431,132"
"$225,686,079",Raiders of the Lost Ark,"$20,000,000",1981,"$367,452,079"
"$175,006,930",Us,"$20,000,000",2019,"$254,087,883"
"$173,585,516",Home Alone 2: Lost in New York,"$20,000,000",1992,"$358,994,850"
"$2,672,413",Samsara,"$4,000,000",2012,"$5,966,671"
"$2,426,851",You Kill Me,"$4,000,000",2007,"$3,858,964"
"$1,430,241",The Art of Getting By,"$4,000,000",2011,"$1,989,035"
"$1,328,679",Thumbsucker,"$4,000,000",2005,"$1,919,197"
"$1,065,429",Red State,"$4,000,000",2011,"$1,983,596"
"$35,400,000",Live and Let Die,"$7,000,000",1973,"$161,800,000"
"$34,099,640",My Dog Skip,"$7,000,000",2000,"$35,795,319"
"$32,539,681",Darkness Falls,"$7,000,000",2003,"$47,289,758"
"$32,241,649","Definitely, Maybe","$7,000,000",2008,"$55,617,866"
"$31,501,218","Good Night, and Good Luck","$7,000,000",2005,"$56,586,901"
"$9,628,751",Digimon: The Movie,"$5,000,000",2000,"$16,628,751"
"$8,886,160",Saved!,"$5,000,000",2004,"$10,206,551"
"$8,460,000",Les invasions barbares,"$5,000,000",2003,"$25,913,869"
"$8,000,000",Robin and Marian,"$5,000,000",1976,"$8,000,000"
"$7,100,000",Force 10 from Navarone,"$5,000,000",1978,"$7,100,000"
"$4,714,090",Held Up,"$8,000,000",2000,"$4,714,090"
"$3,915,251",Morgan,"$8,000,000",2016,"$7,298,786"
"$3,759,286",Anomalisa,"$8,000,000",2015,"$5,706,168"
"$3,647,381",CachÃ©,"$8,000,000",2005,"$19,891,331"
"$3,205,706",Another Year,"$8,000,000",2010,"$20,005,613"
$0,Wicked Blood,"$3,500,000",2014,$0
$0,Dawn Patrol,"$3,500,000",2015,$0
"$687,185",Jagten,"$3,450,000",2013,"$18,309,793"
$0,Lords of London,"$3,440,000",2015,$0
"$77,437,223",La marche de l'empereur,"$3,400,000",2005,"$133,276,359"
"$25,697,647",The Outsiders,"$10,000,000",1983,"$25,697,647"
"$25,358,996",Can't Hardly Wait,"$10,000,000",1998,"$25,358,996"
"$24,397,469",Sparkle,"$10,000,000",2012,"$24,660,323"
"$542,860",Winter in Wartime,"$5,800,000",2011,"$9,662,214"
"$230,312",Foolproof,"$5,800,000",2003,"$421,021"
"$15,091",Trade of Innocents,"$5,800,000",2012,"$15,091"
"$12,044,087",Tom yum goong,"$5,700,000",2006,"$43,044,087"
"$69,582",Stiff Upper Lips,"$5,700,000",1999,"$69,582"
"$1,728,953",Take Shelter,"$4,750,000",2011,"$4,972,016"
"$1,253,413",Tristram Shandy: A Cock and Bull Story,"$4,750,000",2006,"$3,061,763"
"$8,025,872",The Texas Chainsaw Massacre 2,"$4,700,000",1986,"$8,025,872"
"$1,705,139",Lady in White,"$4,700,000",1988,"$1,705,139"
"$239,962",Driving Lessons,"$4,700,000",2006,"$239,962"
"$4,142,507",Whipped,"$3,000,000",2000,"$4,142,507"
"$4,109,095",Kama Sutra,"$3,000,000",1997,"$4,109,095"
"$4,067,398",Frances Ha,"$3,000,000",2013,"$11,262,769"
"$4,033,574",Please Give,"$3,000,000",2010,"$4,570,178"
"$4,000,000",Willy Wonka & the Chocolate Factory,"$3,000,000",1971,"$4,000,000"
"$43,700,000",West Side Story,"$6,000,000",1961,"$43,700,000"
"$42,000,000",Around the World in 80 Days,"$6,000,000",1956,"$42,000,000"
"$39,846,344",Caddyshack,"$6,000,000",1980,"$39,846,344"
"$27,457,409",The Brothers,"$6,000,000",2001,"$27,958,191"
$0,Living Dark: The Story of Ted the Caver,"$1,750,000",2019,$0
"$35,930,604",In the Bedroom,"$1,700,000",2001,"$42,137,871"
"$12,590,147",La misma luna,"$1,700,000",2008,"$23,271,741"
"$9,700,000",Conquest of the Planet of the Apes,"$1,700,000",1972,"$9,700,000"
"$4,231,500",The Lunchbox,"$1,700,000",2014,"$12,231,500"
"$2,072,645",Strangers with Candy,"$2,000,000",2006,"$2,077,844"
"$2,015,000",Night on Earth,"$2,000,000",1992,"$2,022,893"
"$2,001,124",Nemesis,"$2,000,000",1993,"$2,001,124"
"$1,985,292",Shortbus,"$2,000,000",2006,"$1,985,292"
"$1,785,505",Son of Rambow: A Home Movie,"$2,000,000",2008,"$11,263,263"
"$120,709,866",The Hunt for Red October,"$30,000,000",1990,"$200,500,000"
